timestamp,protocol,chain_id,block_number,transaction_hash,user_address,token_in,token_out,amount_in,amount_out,affiliate_fee,volume_usd,affiliate_fee_usd
,relay,,32900271,,,,,,,,1755899996,17540722
,relay,,32900271,,,,,,,,1755899997,20438132
,relay,,32900271,,,,,,,,1755899997,20438132
,relay,,32900271,,,,,,,,1755899998,20438132
,relay,,32900271,,,,,,,,1755899998,20438132
,relay,,32900271,,,,,,,,1755899998,20438132
,relay,,32900271,,,,,,,,1755899998,20438132
,relay,,32900272,,,,,,,,1755899999,31400000
,relay,,32900272,,,,,,,,1755899999,31400000
,relay,,32900272,,,,,,,,1755899999,31400000
,relay,,32900272,,,,,,,,1755900000,20533205
,relay,,32900272,,,,,,,,1755900000,20533205
,relay,,32900272,,,,,,,,1755900000,20533205
,relay,,32900272,,,,,,,,1755900000,20533205
,relay,,32900272,,,,,,,,1755900001,20533205
,relay,,32900272,,,,,,,,1755900001,20533205
,relay,,32900272,,,,,,,,1755900001,18579379
,relay,,32900272,,,,,,,,1755900002,18579379
,relay,,32900272,,,,,,,,1755900002,18579379
,relay,,32900272,,,,,,,,1755900002,18579379
,relay,,32900272,,,,,,,,1755900003,18579379
,relay,,32900272,,,,,,,,1755900003,18579379
,relay,,32900272,,,,,,,,1755900004,16935541
,relay,,32900272,,,,,,,,1755900004,16935541
,relay,,32900272,,,,,,,,1755900004,16935541
,relay,,32900276,,,,,,,,1755900008,27738289
,relay,,32900276,,,,,,,,1755900009,27738289
,relay,,32900276,,,,,,,,1755900009,27738289
,relay,,32900276,,,,,,,,1755900009,27738289
,relay,,32900276,,,,,,,,1755900010,27738289
,relay,,32900276,,,,,,,,1755900010,27738289
,relay,,32900277,,,,,,,,1755900011,28001232
,relay,,32900277,,,,,,,,1755900011,28001232
,relay,,32900277,,,,,,,,1755900011,28001232
,relay,,32900278,,,,,,,,1755900013,28651651
,relay,,32900278,,,,,,,,1755900013,28651651
,relay,,32900278,,,,,,,,1755900013,28651651
,relay,,32900278,,,,,,,,1755900013,28651651
,relay,,32900278,,,,,,,,1755900014,28651651
,relay,,32900278,,,,,,,,1755900014,28651651
,relay,,32900278,,,,,,,,1755900016,17738669
,relay,,32900278,,,,,,,,1755900016,17738669
,relay,,32900278,,,,,,,,1755900016,17738669
,relay,,32900278,,,,,,,,1755900017,29473016
,relay,,32900278,,,,,,,,1755900017,29473016
,relay,,32900278,,,,,,,,1755900018,29473016
,relay,,32900278,,,,,,,,1755900018,29473016
,relay,,32900278,,,,,,,,1755900018,29473016
,relay,,32900278,,,,,,,,1755900018,29473016
,relay,,32900280,,,,,,,,1755900020,37833165
,relay,,32900280,,,,,,,,1755900020,37833165
,relay,,32900280,,,,,,,,1755900021,37833165
,relay,,32900280,,,,,,,,1755900021,29084583
,relay,,32900280,,,,,,,,1755900021,29084583
,relay,,32900280,,,,,,,,1755900021,29084583
,relay,,32900280,,,,,,,,1755900022,18170249
,relay,,32900280,,,,,,,,1755900022,18170249
,relay,,32900280,,,,,,,,1755900022,18170249
,relay,,32900280,,,,,,,,1755900023,171600000
,relay,,32900280,,,,,,,,1755900023,171600000
,relay,,32900280,,,,,,,,1755900024,171600000
,relay,,32900280,,,,,,,,1755900024,18078926
,relay,,32900280,,,,,,,,1755900024,18078926
,relay,,32900280,,,,,,,,1755900024,18078926
,relay,,32900280,,,,,,,,1755900025,18078926
,relay,,32900280,,,,,,,,1755900025,18078926
,relay,,32900280,,,,,,,,1755900025,18078926
,relay,,32900280,,,,,,,,1755900025,37836080
,relay,,32900280,,,,,,,,1755900026,37836080
,relay,,32900280,,,,,,,,1755900026,37836080
,relay,,32900281,,,,,,,,1755900027,41606537
,relay,,32900281,,,,,,,,1755900028,41606537
,relay,,32900281,,,,,,,,1755900028,41606537
,relay,,32900281,,,,,,,,1755900028,41606537
,relay,,32900281,,,,,,,,1755900028,41606537
,relay,,32900281,,,,,,,,1755900029,41606537
,relay,,32900281,,,,,,,,1755900029,26529619
,relay,,32900281,,,,,,,,1755900029,26529619
,relay,,32900281,,,,,,,,1755900029,26529619
,relay,,32900281,,,,,,,,1755900030,26529619
,relay,,32900281,,,,,,,,1755900030,26529619
,relay,,32900281,,,,,,,,1755900030,26529619
,relay,,32900282,,,,,,,,1755900032,26618223
,relay,,32900282,,,,,,,,1755900032,26618223
,relay,,32900282,,,,,,,,1755900032,26618223
,relay,,32900283,,,,,,,,1755900035,41744456
,relay,,32900283,,,,,,,,1755900036,41744456
,relay,,32900283,,,,,,,,1755900036,41744456
,relay,,32900283,,,,,,,,1755900036,41744456
,relay,,32900283,,,,,,,,1755900036,41744456
,relay,,32900283,,,,,,,,1755900037,41744456
,relay,,32900283,,,,,,,,1755900037,41744456
,relay,,32900283,,,,,,,,1755900037,41744456
,relay,,32900283,,,,,,,,1755900037,41744456
,relay,,32900284,,,,,,,,1755900039,18556869
,relay,,32900284,,,,,,,,1755900039,18556869
,relay,,32900284,,,,,,,,1755900039,18556869
,relay,,32900284,,,,,,,,1755900040,18556869
,relay,,32900284,,,,,,,,1755900040,18556869
,relay,,32900284,,,,,,,,1755900040,18556869
,relay,,32900284,,,,,,,,1755900041,17645994
,relay,,32900284,,,,,,,,1755900041,17645994
,relay,,32900284,,,,,,,,1755900041,17645994
,relay,,32900285,,,,,,,,1755900041,41764682
,relay,,32900285,,,,,,,,1755900042,41764682
,relay,,32900285,,,,,,,,1755900042,41764682
,relay,,32900285,,,,,,,,1755900042,41764682
,relay,,32900285,,,,,,,,1755900042,41764682
,relay,,32900285,,,,,,,,1755900043,41764682
,relay,,32900285,,,,,,,,1755900044,18692814
,relay,,32900285,,,,,,,,1755900044,18692814
,relay,,32900285,,,,,,,,1755900044,18692814
,relay,,32900285,,,,,,,,1755900045,34177998
,relay,,32900285,,,,,,,,1755900045,34177998
,relay,,32900285,,,,,,,,1755900045,34177998
,relay,,32900285,,,,,,,,1755900046,34177998
,relay,,32900285,,,,,,,,1755900046,34177998
,relay,,32900285,,,,,,,,1755900046,34177998
,relay,,32900286,,,,,,,,1755900047,33500000
,relay,,32900286,,,,,,,,1755900048,33500000
,relay,,32900286,,,,,,,,1755900048,33500000
,relay,,32900286,,,,,,,,1755900049,18784802
,relay,,32900286,,,,,,,,1755900049,18784802
,relay,,32900286,,,,,,,,1755900050,18784802
,relay,,32900286,,,,,,,,1755900051,73400000
,relay,,32900286,,,,,,,,1755900051,73400000
,relay,,32900286,,,,,,,,1755900052,73400000
,relay,,32900287,,,,,,,,1755900052,73400000
,relay,,32900287,,,,,,,,1755900053,73400000
,relay,,32900287,,,,,,,,1755900053,73400000
,relay,,32900287,,,,,,,,1755900053,73400000
,relay,,32900287,,,,,,,,1755900053,73400000
,relay,,32900287,,,,,,,,1755900053,73400000
,relay,,32900287,,,,,,,,1755900054,95300000
,relay,,32900287,,,,,,,,1755900054,95300000
,relay,,32900287,,,,,,,,1755900054,95300000
,relay,,32900287,,,,,,,,1755900054,95300000
,relay,,32900287,,,,,,,,1755900055,95300000
,relay,,32900287,,,,,,,,1755900055,95300000
,relay,,32900288,,,,,,,,1755900056,29050547
,relay,,32900288,,,,,,,,1755900056,29050547
,relay,,32900288,,,,,,,,1755900057,29050547
,relay,,32900288,,,,,,,,1755900058,33500000
,relay,,32900288,,,,,,,,1755900058,33500000
,relay,,32900288,,,,,,,,1755900058,33500000
,relay,,32900288,,,,,,,,1755900058,33500000
,relay,,32900288,,,,,,,,1755900059,33500000
,relay,,32900288,,,,,,,,1755900059,33500000
,relay,,32900289,,,,,,,,1755900059,73400000
,relay,,32900289,,,,,,,,1755900059,73400000
,relay,,32900289,,,,,,,,1755900060,73400000
,relay,,32900289,,,,,,,,1755900060,19001984
,relay,,32900289,,,,,,,,1755900060,19001984
,relay,,32900289,,,,,,,,1755900061,19001984
,relay,,32900289,,,,,,,,1755900061,20357734
,relay,,32900289,,,,,,,,1755900061,20357734
,relay,,32900289,,,,,,,,1755900061,20357734
,relay,,32900289,,,,,,,,1755900062,43894153
,relay,,32900289,,,,,,,,1755900062,43894153
,relay,,32900289,,,,,,,,1755900062,43894153
,relay,,32900289,,,,,,,,1755900062,43894153
,relay,,32900292,,,,,,,,1755900066,44625330
,relay,,32900292,,,,,,,,1755900066,44625330
,relay,,32900292,,,,,,,,1755900067,44625330
,relay,,32900292,,,,,,,,1755900067,21781074
,relay,,32900292,,,,,,,,1755900067,21781074
,relay,,32900292,,,,,,,,1755900068,21781074
,relay,,32900292,,,,,,,,1755900068,21781074
,relay,,32900292,,,,,,,,1755900068,21781074
,relay,,32900292,,,,,,,,1755900068,21781074
,relay,,32900293,,,,,,,,1755900071,35439259
,relay,,32900293,,,,,,,,1755900071,35439259
,relay,,32900293,,,,,,,,1755900072,35439259
,relay,,32900294,,,,,,,,1755900073,20003142
,relay,,32900294,,,,,,,,1755900073,20003142
,relay,,32900294,,,,,,,,1755900073,20003142
,relay,,32900294,,,,,,,,1755900073,20003142
,relay,,32900294,,,,,,,,1755900074,20003142
,relay,,32900294,,,,,,,,1755900074,20003142
,relay,,32900296,,,,,,,,1755900075,86500000
,relay,,32900296,,,,,,,,1755900075,86500000
,relay,,32900296,,,,,,,,1755900075,86500000
,relay,,32900296,,,,,,,,1755900075,86500000
,relay,,32900296,,,,,,,,1755900076,86500000
,relay,,32900296,,,,,,,,1755900076,86500000
,relay,,32900296,,,,,,,,1755900077,22875598
,relay,,32900296,,,,,,,,1755900077,22875598
,relay,,32900296,,,,,,,,1755900077,22875598
,relay,,32900296,,,,,,,,1755900078,30371064
,relay,,32900296,,,,,,,,1755900078,30371064
,relay,,32900296,,,,,,,,1755900078,30371064
,relay,,32900296,,,,,,,,1755900078,30371064
,relay,,32900296,,,,,,,,1755900079,30371064
,relay,,32900296,,,,,,,,1755900079,30371064
,relay,,32900297,,,,,,,,1755900081,35285628
,relay,,32900297,,,,,,,,1755900081,35285628
,relay,,32900297,,,,,,,,1755900081,35285628
,relay,,32900297,,,,,,,,1755900081,35285628
,relay,,32900297,,,,,,,,1755900082,35285628
,relay,,32900297,,,,,,,,1755900082,35285628
,relay,,32900297,,,,,,,,1755900083,19726552
,relay,,32900297,,,,,,,,1755900083,19726552
,relay,,32900297,,,,,,,,1755900084,19726552
,relay,,32900298,,,,,,,,1755900084,27259881
,relay,,32900298,,,,,,,,1755900084,27259881
,relay,,32900298,,,,,,,,1755900085,27259881
,relay,,32900298,,,,,,,,1755900085,37700000
,relay,,32900298,,,,,,,,1755900085,37700000
,relay,,32900298,,,,,,,,1755900085,37700000
,relay,,32900298,,,,,,,,1755900086,27259881
,relay,,32900298,,,,,,,,1755900086,27259881
,relay,,32900298,,,,,,,,1755900086,27259881
,relay,,32900299,,,,,,,,1755900086,39354914
,relay,,32900299,,,,,,,,1755900087,39354914
,relay,,32900299,,,,,,,,1755900087,39354914
,relay,,32900299,,,,,,,,1755900090,20561591
,relay,,32900299,,,,,,,,1755900090,20561591
,relay,,32900299,,,,,,,,1755900090,20561591
,relay,,32900299,,,,,,,,1755900092,28619712
,relay,,32900299,,,,,,,,1755900093,28619712
,relay,,32900299,,,,,,,,1755900093,28619712
,relay,,32900299,,,,,,,,1755900093,28619712
,relay,,32900299,,,,,,,,1755900093,28619712
,relay,,32900299,,,,,,,,1755900094,28619712
,relay,,32900299,,,,,,,,1755900094,36500000
,relay,,32900299,,,,,,,,1755900094,36500000
,relay,,32900299,,,,,,,,1755900095,36500000
,relay,,32900299,,,,,,,,1755900095,20121907
,relay,,32900299,,,,,,,,1755900095,20121907
,relay,,32900299,,,,,,,,1755900096,20121907
,relay,,32900300,,,,,,,,1755900097,20192789
,relay,,32900300,,,,,,,,1755900097,20192789
,relay,,32900300,,,,,,,,1755900098,20192789
